MESS_DATUM,Supply,Return
2018021113,106.9,59.87
2018021114,99.69999999999999,60.6
2018021115,103.71,58.47
2018021116,103.36,58.53
2018021117,106.24,58.13
2018021118,100.12,60.13
2018021119,98.35000000000001,58.87
2018021120,105.29,61.2
2018021121,105.94,59.27
2018021122,102.51,58.4
2018021123,112.52,58.63
2018021200,104.78,57.57
2018021201,110.22,59.6
2018021202,107.56,60.73
2018021203,107.32,57.63
2018021204,110.60000000000001,57.57
2018021205,112.33,57.6
2018021206,103.02,61.6
2018021207,109.81,59.57
2018021208,110.71000000000001,61.87
2018021209,108.38,57.67
2018021210,108.04,59.87
2018021211,105.19,58.2
2018021212,99.72,57.67
2018021213,105.33,59.5
2018021214,97.94,60.6
2018021215,99.73,60.87
2018021216,111.28,61.87
2018021217,109.05000000000001,58.9
2018021218,110.55,61.87
2018021219,110.72999999999999,61.93
2018021220,111.19,59.83
2018021221,105.63000000000001,61.87
2018021222,111.43,61.9
2018021223,110.3,58.33
2018021300,115.52,58.6
2018021301,110.71000000000001,59.37
2018021302,117.25,62.67
2018021303,117.66,61.7
2018021304,115.14999999999999,62.63
2018021305,110.67,62.5
2018021306,112.08,59.5
2018021307,110.63,59.33
2018021308,108.22,59.23
2018021309,104.25999999999999,59.77
2018021310,108.82,60.6
2018021311,104.31,58.13
2018021312,98.27,59.77
2018021313,102.3,56.5
2018021314,101.58999999999999,57.43
2018021315,101.03999999999999,57.47
2018021316,98.1,59.67
2018021317,102.66,57.83
2018021318,105.45,61.23
2018021319,102.78999999999999,57.43
2018021320,105.51,57.67
2018021321,115.77,58.13
2018021322,116.75,60.33
2018021323,119.53999999999999,60.93
2018021400,115.5,60.93
2018021401,118.72,63.07
2018021402,112.26,59.03
2018021403,116.07,59.13
2018021404,120.17,63.37
2018021405,115.69,60.27
2018021406,121.83000000000001,62.4
2018021407,120.35000000000001,61.23
2018021408,112.41999999999999,58.77
2018021409,106.24,59.13
2018021410,108.66000000000001,59.57
2018021411,101.74000000000001,57.07
2018021412,104.9,59.73
2018021413,101.61,58.5
2018021414,104.07000000000001,59.4
2018021415,96.75,59.5
2018021416,102.03999999999999,57.77
2018021417,107.57,61.0
2018021418,109.03,59.3
2018021419,109.94,61.43
2018021420,102.18,60.4
2018021421,107.59,58.63
2018021422,109.36,60.73
2018021423,109.60000000000001,60.87
2018021500,104.51,60.9
2018021501,111.7,59.83
2018021502,111.82000000000001,59.9
2018021503,109.14,57.87
2018021504,105.28999999999999,61.8
2018021505,105.72,57.83
2018021506,104.1,58.83
2018021507,110.9,61.07
2018021508,112.03,61.0
2018021509,110.50999999999999,58.8
2018021510,108.08,57.63
2018021511,107.0,59.63
2018021512,109.44000000000001,61.57
2018021513,109.51,61.83
2018021514,109.67999999999999,59.8
2018021515,105.35000000000001,57.9
2018021516,113.78,58.83
2018021517,104.2,57.83
2018021518,110.39,58.8
2018021519,110.72999999999999,57.77
2018021520,106.43,59.57
2018021521,107.91,60.3
2018021522,108.8,60.03
2018021523,108.14999999999999,59.3
2018021600,108.15,57.2
2018021601,102.96,61.3
2018021602,109.07,57.67
2018021603,104.16,60.5
2018021604,109.4,61.67
2018021605,112.28999999999999,61.8
2018021606,107.05,61.7
2018021607,105.37,59.7
2018021608,111.23,57.53
2018021609,102.09,57.07
2018021610,99.98,58.67
2018021611,104.44999999999999,57.27
2018021612,103.87,56.23
2018021613,102.44,56.17
2018021614,94.83999999999999,56.1
2018021615,102.63,56.3
2018021616,98.96,56.3
2018021617,100.23,59.5
2018021618,99.41,57.6
2018021619,99.47999999999999,59.6
2018021620,99.22,60.7
2018021621,101.08,57.8
2018021622,98.96000000000001,58.9
2018021623,103.78999999999999,58.13
2018021700,106.67999999999999,57.43
2018021701,113.15,58.7
2018021702,107.12,58.03
2018021703,112.32000000000001,59.07
2018021704,108.84,61.2
2018021705,107.52000000000001,57.9
2018021706,112.92999999999999,60.77
2018021707,109.35,57.8
2018021708,111.23,61.63
2018021709,108.66,59.0
2018021710,101.32,56.47
2018021711,103.71000000000001,57.37
2018021712,104.46000000000001,60.37
2018021713,99.42,56.37
2018021714,96.31,60.37
2018021715,101.02,59.53
2018021716,99.97,56.67
2018021717,105.83,59.7
2018021718,107.86,60.9
2018021719,100.86,61.23
2018021720,110.45,62.13
2018021721,106.15,60.83
2018021722,108.6,57.8
2018021723,104.79,59.83
2018021800,107.44,61.87
2018021801,107.5,61.23
2018021802,112.89999999999999,58.63
2018021803,107.75,61.37
2018021804,114.77,61.5
2018021805,118.18,58.67
2018021806,117.64999999999999,61.63
2018021807,114.4,61.73
2018021808,106.45,58.07
2018021809,109.15,58.33
2018021810,103.58,60.87
2018021811,99.5,58.77
2018021812,101.02,57.27
2018021813,103.16,60.37
2018021814,98.53,58.4
2018021815,101.47,60.2
2018021816,99.14,56.47
2018021817,106.32,59.93
2018021818,106.78,58.33
2018021819,108.69,59.2
2018021820,102.0,59.07
2018021821,108.04,60.23
2018021822,103.89,58.33
2018021823,106.75,61.5
2018021900,114.58,58.13
2018021901,112.04,62.03
2018021902,112.88,59.93
2018021903,111.3,61.03
2018021904,111.33,60.03
2018021905,113.74000000000001,59.9
2018021906,107.22,62.0
2018021907,111.48,60.7
2018021908,108.61,61.57
2018021909,108.86,60.2
2018021910,108.41,56.93
2018021911,100.61999999999999,56.8
2018021912,104.42,60.4
2018021913,95.78,59.13
2018021914,96.94,58.0
2018021915,104.69,58.33
2018021916,97.11,56.4
2018021917,102.07,57.0
2018021918,110.29,59.37
2018021919,106.02,57.53
2018021920,108.05,60.63
2018021921,105.62,61.67
2018021922,109.22,59.87
2018021923,112.59,60.4
2018022000,117.67,60.5
2018022001,112.57000000000001,60.53
2018022002,118.67999999999999,61.63
2018022003,114.21,60.83
2018022004,110.32000000000001,59.7
2018022005,116.62,61.9
2018022006,116.19000000000001,61.9
2018022007,118.04,60.83
2018022008,113.78,58.5
2018022009,112.24,59.83
2018022010,104.95,57.07
2018022011,106.22,60.8
2018022012,101.5,58.57
2018022013,103.05,56.8
2018022014,102.38000000000001,56.7
2018022015,105.30000000000001,58.73
2018022016,104.25,59.1
2018022017,103.53,57.43
2018022018,109.76,59.67
2018022019,113.4,58.9
2018022020,107.38,61.17
2018022021,109.08999999999999,59.27
2018022022,111.2,62.37
2018022023,110.27,58.63
2018022100,117.65,61.83
2018022101,118.95,60.07
2018022102,117.10000000000001,63.23
2018022103,120.29,61.0
2018022104,123.22,59.53
2018022105,122.38000000000001,63.53
2018022106,120.42,59.47
2018022107,122.78,63.37
2018022108,118.45,61.97
2018022109,114.39,61.13
2018022110,105.67,58.3
2018022111,108.59,59.03
2018022112,106.5,57.93
2018022113,104.64999999999999,58.1
2018022114,108.50999999999999,57.13
2018022115,101.21,60.13
2018022116,104.25,57.2
2018022117,108.05000000000001,60.57
2018022118,113.02,57.97
2018022119,113.67,60.07
2018022120,111.9,59.53
2018022121,115.36,58.8
2018022122,115.61,60.03
2018022123,113.82000000000001,63.03
2018022200,114.19,63.3
2018022201,117.35,62.17
2018022202,117.93,59.0
2018022203,117.33,58.87
2018022204,117.44000000000001,58.73
2018022205,115.36,60.5
2018022206,111.9,62.4
2018022207,107.49,62.17
2018022208,111.19,59.13
2018022209,109.04,61.0
2018022210,103.95,60.8
2018022211,110.72999999999999,58.43
2018022212,107.32000000000001,59.37
2018022213,109.38,57.33
2018022214,105.63,57.27
2018022215,101.53,58.23
2018022216,105.79,61.67
2018022217,109.44,60.63
2018022218,112.83,59.77
2018022219,111.43,60.03
2018022220,114.72,59.1
2018022221,114.47,58.1
2018022222,108.04,59.07
2018022223,107.61,59.13
2018022300,111.68,59.0
2018022301,113.44,59.13
2018022302,113.35,60.47
2018022303,116.38000000000001,59.57
2018022304,116.3,58.27
2018022305,110.3,59.6
2018022306,115.18,62.9
2018022307,112.04,59.0
2018022308,112.31,60.67
2018022309,108.05,61.37
2018022310,113.17999999999999,62.1
2018022311,110.83,58.0
2018022312,111.09,60.83
2018022313,108.39,57.7
2018022314,103.21,61.67
2018022315,106.08,58.83
2018022316,109.38,57.97
2018022317,109.32,59.43
2018022318,117.26,58.67
2018022319,109.33,58.7
2018022320,113.67,62.9
2018022321,115.64,58.93
2018022322,115.1,59.93
2018022323,114.61,60.2
2018022400,121.72,63.2
2018022401,117.17999999999999,60.97
2018022402,111.05,61.8
2018022403,118.79,62.7
2018022404,108.87,60.57
2018022405,114.44999999999999,58.43
2018022406,115.87,60.17
2018022407,112.04,59.03
2018022408,108.99,61.8
2018022409,105.36,60.77
2018022410,109.89,58.87
2018022411,109.97,59.6
2018022412,102.78999999999999,57.47
2018022413,109.58999999999999,61.43
2018022414,110.33,60.87
2018022415,103.68,57.67
2018022416,113.78,61.13
2018022417,111.66999999999999,61.1
2018022418,115.39,60.37
2018022419,110.8,61.63
2018022420,112.78999999999999,62.77
2018022421,119.53,58.9
2018022422,120.77000000000001,63.07
2018022423,122.92,62.37
2018022500,114.23,63.5
2018022501,118.68,62.57
2018022502,125.41,62.8
2018022503,123.39,62.97
2018022504,122.69,61.17
2018022505,120.44,62.33
2018022506,123.46000000000001,63.23
2018022507,123.36,60.77
2018022508,119.02,62.37
2018022509,117.6,62.43
2018022510,122.0,61.17
2018022511,112.3,59.0
2018022512,118.89,61.87
2018022513,112.57,59.97
2018022514,113.46,62.97
2018022515,119.61999999999999,60.97
2018022516,113.96,60.0
2018022517,114.3,59.2
2018022518,114.94,62.27
2018022519,122.62,60.33
2018022520,122.43,60.33
2018022521,120.75,61.4
2018022522,120.13,63.6
2018022523,124.44999999999999,59.6
2018022600,122.14,61.77
2018022601,120.83,63.83
2018022602,124.46,60.8
2018022603,121.08,60.67
2018022604,120.14,63.67
2018022605,123.77,63.03
2018022606,122.19,64.43
2018022607,119.24000000000001,64.22999999999999
2018022608,121.54,61.57
2018022609,121.00999999999999,61.8
2018022610,115.54,61.0
2018022611,120.22,60.1
2018022612,118.80000000000001,62.9
2018022613,111.71,61.63
2018022614,112.87,59.57
2018022615,115.91,60.67
2018022616,114.36999999999999,62.63
2018022617,120.78,60.4
2018022618,113.64,60.33
2018022619,121.76,63.57
2018022620,120.79,61.2
2018022621,115.88,63.6
2018022622,117.69,62.53
2018022623,120.51,59.5
2018022700,121.69,61.87
2018022701,120.18,63.5
2018022702,125.9,61.87
2018022703,125.0,63.07
2018022704,130.92,65.27000000000001
2018022705,125.05,61.93
2018022706,125.44,63.0
2018022707,128.98999999999998,62.93
2018022708,118.91,60.7
2018022709,120.2,61.37
2018022710,116.28,60.17
2018022711,115.03,58.97
2018022712,113.95,61.87
2018022713,115.47,61.87
2018022714,120.55,58.97
2018022715,116.76,62.33
2018022716,113.53,62.33
2018022717,116.48,59.63
2018022718,120.07000000000001,62.87
2018022719,127.24,61.27
2018022720,123.93,61.5
2018022721,128.25,61.5
2018022722,124.89,64.87
2018022723,130.45,64.03
2018022800,126.33999999999999,64.27000000000001
2018022801,133.49,66.0
2018022802,131.47,63.0
2018022803,130.13,64.0
2018022804,134.93,66.0
2018022805,131.56,65.0
2018022806,134.83,64.0
2018022807,131.28,67.0
2018022808,134.43,66.0
2018022809,131.91,67.0
2018022810,129.04999999999998,63.1
2018022811,125.92,63.87
2018022812,124.78,61.63
2018022813,124.11999999999999,64.47
2018022814,121.56,61.5
2018022815,125.94999999999999,60.6
2018022816,132.18,61.87
2018022817,129.28,62.93
2018022818,124.17000000000002,62.13
2018022819,126.55,61.17
2018022820,133.54,65.0
2018022821,130.79,67.0
2018022822,126.08,66.0
2018022823,130.14,66.0
2018030100,127.17,67.0
2018030101,133.4,62.17
2018030102,130.56,65.13
2018030103,129.1,63.17
2018030104,132.28,67.0
2018030105,130.1,67.0
2018030106,128.71,64.0
2018030107,131.63,66.0
2018030108,126.61000000000001,64.13
2018030109,126.92,62.57
2018030110,126.41000000000001,60.23
2018030111,125.0,60.0
2018030112,117.51,63.7
2018030113,118.91,63.53
2018030114,122.41,63.37
2018030115,115.23,61.47
2018030116,116.83,59.67
2018030117,117.7,60.87
2018030118,117.42,64.03
2018030119,121.22,62.2
2018030120,123.03,63.27
2018030121,128.48,64.3
2018030122,122.86,61.53
2018030123,130.32,60.73
2018030200,127.35000000000001,64.9
2018030201,126.36,65.17
2018030202,128.67,65.0
2018030203,132.19,64.0
2018030204,128.65,63.0
2018030205,129.28,65.0
2018030206,129.2,63.0
2018030207,131.4,65.0
2018030208,134.04,63.0
2018030209,122.64,64.93
2018030210,125.16,63.43
2018030211,125.30999999999999,62.93
2018030212,117.34,61.83
2018030213,115.35,63.67
2018030214,124.78,63.7
2018030215,124.15,61.87
2018030216,125.14999999999999,63.1
2018030217,119.73,60.33
2018030218,126.09,62.57
2018030219,127.55,62.8
2018030220,125.35999999999999,64.03
2018030221,131.66,65.03
2018030222,130.72,62.27
2018030223,132.34,66.0
2018030300,134.53,64.0
2018030301,131.05,67.0
2018030302,132.67,67.0
2018030303,127.32,64.0
2018030304,126.85,66.0
2018030305,126.3,67.0
2018030306,130.35,67.0
2018030307,126.42,67.0
2018030308,126.11000000000001,64.13
2018030309,126.8,63.67
2018030310,125.77,62.2
2018030311,125.13,62.77
2018030312,121.75,60.33
2018030313,119.30999999999999,63.1
2018030314,116.74000000000001,60.87
2018030315,116.36999999999999,58.77
2018030316,116.28,62.9
2018030317,111.81,62.13
2018030318,120.44999999999999,59.27
2018030319,117.87,63.53
2018030320,123.55999999999999,61.77
2018030321,126.28,63.9
2018030322,120.75,60.07
2018030323,127.12,63.13
2018030400,125.71,62.17
2018030401,121.33999999999999,64.27000000000001
2018030402,122.72,61.43
2018030403,128.72,63.53
2018030404,121.43,60.5
2018030405,127.23,60.37
2018030406,121.69000000000001,60.4
2018030407,121.72,63.33
2018030408,124.0,62.0
2018030409,123.73,61.63
2018030410,120.14,62.27
2018030411,118.41000000000001,60.73
2018030412,116.61,60.43
2018030413,109.72,61.9
2018030414,108.8,58.63
2018030415,105.63,61.6
2018030416,106.39,60.5
2018030417,102.83000000000001,60.4
2018030418,107.37,60.37
2018030419,113.44,59.77
2018030420,106.11999999999999,57.93
2018030421,110.82,59.83
2018030422,109.61,58.77
2018030423,110.36,61.8
2018030500,112.11999999999999,59.8
2018030501,111.82000000000001,57.9
2018030502,107.17,58.9
2018030503,109.5,62.0
2018030504,111.19000000000001,59.07
2018030505,107.67,61.03
2018030506,110.07,58.97
2018030507,108.56,59.83
2018030508,110.56,61.7
2018030509,102.39,60.47
2018030510,98.72999999999999,57.6
2018030511,89.92,58.4
2018030512,87.9,55.9
2018030513,90.6,56.5
2018030514,87.85000000000001,55.7
2018030515,88.8,54.6
2018030516,95.39,55.8
2018030517,94.16999999999999,56.6
2018030518,95.89,55.93
2018030519,102.6,56.5
2018030520,101.91999999999999,58.1
2018030521,110.99000000000001,58.4
2018030522,107.96000000000001,61.53
2018030523,111.86,61.7
2018030600,108.44,58.47
2018030601,103.89,60.77
2018030602,113.21000000000001,57.87
2018030603,105.4,62.03
2018030604,111.66999999999999,61.93
2018030605,111.81,61.23
2018030606,110.8,59.93
2018030607,112.16,61.0
2018030608,105.74,60.5
2018030609,100.07000000000001,60.03
2018030610,103.13,60.6
2018030611,102.66,56.17
2018030612,99.53,59.97
2018030613,94.46000000000001,55.53
2018030614,95.85,57.6
2018030615,96.33,58.53
2018030616,96.58000000000001,59.73
2018030617,93.95,60.13
2018030618,98.9,57.7
2018030619,99.35,59.93
2018030620,101.49,56.93
2018030621,102.19,59.0
2018030622,102.78,61.23
2018030623,110.61999999999999,60.43
2018030700,112.05999999999999,59.93
2018030701,103.69999999999999,58.77
2018030702,105.55999999999999,57.77
2018030703,112.28999999999999,58.63
2018030704,108.68,57.7
2018030705,108.55000000000001,58.73
2018030706,108.83,58.77
2018030707,113.30999999999999,59.77
2018030708,112.94,58.77
2018030709,109.17,58.57
2018030710,107.42,61.5
2018030711,108.6,59.3
2018030712,102.82000000000001,59.2
2018030713,107.38000000000001,61.2
2018030714,104.97999999999999,58.27
2018030715,101.75,57.3
2018030716,103.63,59.3
2018030717,108.68,61.37
2018030718,105.36999999999999,60.47
2018030719,110.05,59.63
2018030720,108.19,58.6
2018030721,112.89,60.67
2018030722,107.41000000000001,58.73
2018030723,110.47,57.77
2018030800,106.97,61.67
2018030801,103.88,57.67
2018030802,111.08,58.6
2018030803,102.5,60.57
2018030804,110.54,58.67
2018030805,110.67,61.67
2018030806,106.32,59.67
2018030807,103.7,57.4
